longitude,latitude,aver_price,latlon
113.898723177,22.5623229832,87.2,"113.898723177,22.5623229832"
114.116381,22.594104,55.9,"114.116381,22.594104"
113.802808,22.694895,36.7,"113.802808,22.694895"
114.05208,22.564081,171.4,"114.05208,22.564081"
114.045823,22.564571,152.4,"114.045823,22.564571"
113.815395,22.744948,65.2,"113.815395,22.744948"
113.940325631,22.4937469067,207.9,"113.940325631,22.4937469067"
114.027959,22.658166,100.0,"114.027959,22.658166"
113.891364084,22.575179228,72.7,"113.891364084,22.575179228"
114.039632,22.563789,78.9,"114.039632,22.563789"
114.11029,22.544216,137.8,"114.11029,22.544216"
114.057296,22.606285,70.0,"114.057296,22.606285"
113.805768,22.67854,72.2,"113.805768,22.67854"
114.250429,22.567181,112.2,"114.250429,22.567181"
114.047684,22.674383,115.2,"114.047684,22.674383"
113.813038,22.700351,39.1,"113.813038,22.700351"
113.861957,22.573121,78.0,"113.861957,22.573121"
114.113611,22.623042,108.3,"114.113611,22.623042"
113.906254,22.581084,134.7,"113.906254,22.581084"
113.916068,22.519829,91.9,"113.916068,22.519829"
114.004877472,22.543089637,111.1,"114.004877472,22.543089637"
114.049968,22.558453,109.7,"114.049968,22.558453"
114.05229,22.532442,165.4,"114.05229,22.532442"
114.064397515,22.5321975223,128.6,"114.064397515,22.5321975223"
113.853472,22.59993,66.0,"113.853472,22.59993"
114.128188,22.581859,90.2,"114.128188,22.581859"
114.145963151,22.5512674155,107.5,"114.145963151,22.5512674155"
113.911629,22.583695,70.9,"113.911629,22.583695"
114.015485001,22.647034026,74.2,"114.015485001,22.647034026"
113.968023752,22.5962122001,89.9,"113.968023752,22.5962122001"
113.988899,22.542696,115.9,"113.988899,22.542696"
114.056752051,22.5191352287,101.6,"114.056752051,22.5191352287"
113.902289,22.504062,105.9,"113.902289,22.504062"
113.958856,22.547879,158.0,"113.958856,22.547879"
114.071530559,22.5339920859,125.0,"114.071530559,22.5339920859"
113.808265,22.674234,64.4,"113.808265,22.674234"
113.831288,22.759455,76.6,"113.831288,22.759455"
113.93143,22.510947,148.6,"113.93143,22.510947"
114.144564,22.630126,73.3,"114.144564,22.630126"
113.83207,22.658162,68.5,"113.83207,22.658162"
113.939119533,22.5036991117,168.1,"113.939119533,22.5036991117"
114.125515056,22.6015155024,58.8,"114.125515056,22.6015155024"
114.220983,22.647562,75.9,"114.220983,22.647562"
113.942341334,22.5186398392,122.7,"113.942341334,22.5186398392"
114.060705604,22.529021849,97.2,"114.060705604,22.529021849"
114.186086206,22.5710416807,61.3,"114.186086206,22.5710416807"
113.85314,22.602681,98.8,"113.85314,22.602681"
113.816791,22.677693,91.7,"113.816791,22.677693"
113.955745,22.530749,163.0,"113.955745,22.530749"
114.052864,22.728612,44.8,"114.052864,22.728612"
113.975165,22.58299,97.1,"113.975165,22.58299"
114.225089,22.734888,32.9,"114.225089,22.734888"
114.134819,22.559934,69.4,"114.134819,22.559934"
114.181177,22.610422,90.0,"114.181177,22.610422"
114.142228,22.605839,82.5,"114.142228,22.605839"
113.902656,22.508956,104.2,"113.902656,22.508956"
114.063646,22.627494,16.0,"114.063646,22.627494"
114.042229,22.630989,100.0,"114.042229,22.630989"
114.064487,22.576731,127.9,"114.064487,22.576731"
114.017863,22.651492,76.4,"114.017863,22.651492"
114.062327,22.720914,52.3,"114.062327,22.720914"
113.874584,22.574039,90.0,"113.874584,22.574039"
113.906502,22.488927,90.0,"113.906502,22.488927"
113.982043,22.566937,100.0,"113.982043,22.566937"
114.242234,22.566035,90.9,"114.242234,22.566035"
114.129376526,22.5445715038,80.2,"114.129376526,22.5445715038"
114.237140264,22.757589028,33.6,"114.237140264,22.757589028"
114.058227,22.528037,152.2,"114.058227,22.528037"
113.911022,22.568507,100.0,"113.911022,22.568507"
114.003655,22.597761,132.2,"114.003655,22.597761"
114.14813,22.633503,55.0,"114.14813,22.633503"
114.213164873,22.7128307042,60.5,"114.213164873,22.7128307042"
113.81785,22.678619,81.2,"113.81785,22.678619"
114.128305,22.540566,127.5,"114.128305,22.540566"
113.975133,22.58297,89.3,"113.975133,22.58297"
113.906321,22.580963,92.7,"113.906321,22.580963"
114.205495,22.656177,36.4,"114.205495,22.656177"
113.928690731,22.5044512044,136.7,"113.928690731,22.5044512044"
114.049887355,22.535350719,91.9,"114.049887355,22.535350719"
114.246372,22.59425,41.7,"114.246372,22.59425"
114.030423,22.643686,65.0,"114.030423,22.643686"
113.812216,22.692313,43.8,"113.812216,22.692313"
114.040931,22.652682,84.2,"114.040931,22.652682"
114.162775,22.63348,45.0,"114.162775,22.63348"
114.143504,22.698809,47.5,"114.143504,22.698809"
114.088342,22.534198,200.0,"114.088342,22.534198"
114.209605,22.657165,66.2,"114.209605,22.657165"
113.984146685,22.5456216871,122.0,"113.984146685,22.5456216871"
113.855578,22.600387,76.5,"113.855578,22.600387"
113.963331,22.549812,118.8,"113.963331,22.549812"
114.131042355,22.5476258277,92.1,"114.131042355,22.5476258277"
113.817338,22.759569,66.7,"113.817338,22.759569"
113.863654,22.573075,68.8,"113.863654,22.573075"
114.042307,22.560147,93.2,"114.042307,22.560147"
114.30341,22.78532,39.1,"114.30341,22.78532"
114.131042355,22.5476258277,112.5,"114.131042355,22.5476258277"
114.11385,22.549992,180.0,"114.11385,22.549992"
114.143465,22.623887,151.1,"114.143465,22.623887"
114.016044762,22.5437354504,190.0,"114.016044762,22.5437354504"
114.080265,22.528979,146.3,"114.080265,22.528979"
114.148392,22.628774,100.0,"114.148392,22.628774"
114.031609,22.630909,98.4,"114.031609,22.630909"
113.957878,22.582264,114.3,"113.957878,22.582264"
114.284242,22.754512,50.8,"114.284242,22.754512"
114.140558,22.617428,50.0,"114.140558,22.617428"
114.066177285,22.5726327513,168.8,"114.066177285,22.5726327513"
113.818023,22.697902,35.2,"113.818023,22.697902"
113.854487,22.601729,68.9,"113.854487,22.601729"
114.072871756,22.712229022,60.4,"114.072871756,22.712229022"
113.935798,22.740888,53.9,"113.935798,22.740888"
114.052664,22.561407,221.8,"114.052664,22.561407"
114.114773,22.617752,74.8,"114.114773,22.617752"
114.095220712,22.5532987853,94.8,"114.095220712,22.5532987853"
114.048066425,22.5673550797,150.0,"114.048066425,22.5673550797"
113.924871,22.558119,104.5,"113.924871,22.558119"
114.032390482,22.6367012456,63.7,"114.032390482,22.6367012456"
113.895823603,22.5558423323,127.7,"113.895823603,22.5558423323"
113.814084,22.691734,52.8,"113.814084,22.691734"
113.946375,22.575019,119.4,"113.946375,22.575019"
114.087643,22.634847,88.9,"114.087643,22.634847"
113.835401,22.694309,68.1,"113.835401,22.694309"
113.95982,22.581692,121.1,"113.95982,22.581692"
113.945584427,22.5050413568,171.4,"113.945584427,22.5050413568"
113.971979048,22.5389227788,122.0,"113.971979048,22.5389227788"
114.064835,22.66597,80.0,"114.064835,22.66597"
113.889415063,22.5688768066,86.4,"113.889415063,22.5688768066"
113.895823603,22.5558423323,122.0,"113.895823603,22.5558423323"
113.912443,22.584504,66.9,"113.912443,22.584504"
114.003655,22.597761,122.2,"114.003655,22.597761"
114.218197,22.648364,42.4,"114.218197,22.648364"
114.281895,22.734827,55.6,"114.281895,22.734827"
114.072026,22.659738,88.5,"114.072026,22.659738"
114.116330895,22.5566243497,79.5,"114.116330895,22.5566243497"
114.22597,22.73853,50.6,"114.22597,22.73853"
114.16375,22.618439,34.2,"114.16375,22.618439"
114.276778,22.723681,40.4,"114.276778,22.723681"
114.139875507,22.5536352645,104.8,"114.139875507,22.5536352645"
114.04569,22.631817,82.7,"114.04569,22.631817"
114.057624115,22.5647075435,81.0,"114.057624115,22.5647075435"
114.146592,22.679844,39.5,"114.146592,22.679844"
113.84834091,22.642585971,25.6,"113.84834091,22.642585971"
113.82340202,22.6645681081,54.4,"113.82340202,22.6645681081"
114.244039,22.71286,50.6,"114.244039,22.71286"
114.039009,22.654116,78.9,"114.039009,22.654116"
114.049493,22.632487,50.5,"114.049493,22.632487"
114.031970617,22.5397236833,152.6,"114.031970617,22.5397236833"
114.039976794,22.6330691686,61.9,"114.039976794,22.6330691686"
113.889953,22.560644,131.4,"113.889953,22.560644"
114.127639943,22.5437314626,163.0,"114.127639943,22.5437314626"
113.957672,22.547709,128.0,"113.957672,22.547709"
114.142662054,22.5819278959,115.4,"114.142662054,22.5819278959"
114.129779,22.57267,122.0,"114.129779,22.57267"
113.851016,22.805001,26.0,"113.851016,22.805001"
114.262213,22.732891,52.5,"114.262213,22.732891"
114.025504,22.63159,165.4,"114.025504,22.63159"
113.874286,22.576035,76.6,"113.874286,22.576035"
113.956806,22.547596,150.0,"113.956806,22.547596"
114.217725,22.644166,100.0,"114.217725,22.644166"
114.063614609,22.6243044962,54.2,"114.063614609,22.6243044962"
114.044015,22.621702,82.5,"114.044015,22.621702"
114.067111,22.624697,53.8,"114.067111,22.624697"
114.120013,22.54421,109.5,"114.120013,22.54421"
114.042971971,22.5606896672,108.3,"114.042971971,22.5606896672"
114.272077,22.725041,47.6,"114.272077,22.725041"
114.076958,22.541989,101.8,"114.076958,22.541989"
114.143172,22.632277,61.6,"114.143172,22.632277"
114.268117,22.724439,59.6,"114.268117,22.724439"
113.912264642,22.5656676393,104.0,"113.912264642,22.5656676393"
114.244824,22.698504,77.4,"114.244824,22.698504"
114.273112,22.718791,30.0,"114.273112,22.718791"
113.805725,22.67884,65.0,"113.805725,22.67884"
113.866606,22.592109,77.5,"113.866606,22.592109"
114.141054642,22.5893282033,80.8,"114.141054642,22.5893282033"
114.052767,22.608614,117.0,"114.052767,22.608614"
114.119396997,22.5658510445,82.2,"114.119396997,22.5658510445"
113.828882,22.681103,70.0,"113.828882,22.681103"
114.129203,22.607857,80.0,"114.129203,22.607857"
113.947947,22.505097,197.7,"113.947947,22.505097"
114.083679,22.660934,62.3,"114.083679,22.660934"
114.151512,22.622112,42.9,"114.151512,22.622112"
114.114773,22.617752,78.6,"114.114773,22.617752"
114.271177,22.729985,36.8,"114.271177,22.729985"
113.851113,22.605796,72.5,"113.851113,22.605796"
114.128345,22.614113,72.9,"114.128345,22.614113"
114.07039022,22.5792519315,205.9,"114.07039022,22.5792519315"
113.967499,22.585749,163.3,"113.967499,22.585749"
114.272325,22.734867,36.6,"114.272325,22.734867"
113.921136,22.488898,104.2,"113.921136,22.488898"
113.844737,22.597824,77.8,"113.844737,22.597824"
114.07039022,22.5792519315,109.8,"114.07039022,22.5792519315"
113.861957,22.573121,94.8,"113.861957,22.573121"
114.246372,22.59425,35.0,"114.246372,22.59425"
113.849216,22.612203,59.3,"113.849216,22.612203"
113.92682754,22.503234562,165.5,"113.92682754,22.503234562"
114.031508187,22.5340133188,123.3,"114.031508187,22.5340133188"
114.077224,22.570751,224.9,"114.077224,22.570751"
114.073854,22.532069,87.5,"114.073854,22.532069"
114.017863,22.651492,96.3,"114.017863,22.651492"
113.883262,22.779924,12.9,"113.883262,22.779924"
114.033094975,22.6325610468,81.8,"114.033094975,22.6325610468"
114.124494,22.615421,67.2,"114.124494,22.615421"
114.215913,22.716854,41.1,"114.215913,22.716854"
114.050880012,22.5330873279,88.9,"114.050880012,22.5330873279"
113.923416087,22.5463298374,84.0,"113.923416087,22.5463298374"
113.82766217,22.776744067,36.1,"113.82766217,22.776744067"
114.261263,22.595266,139.0,"114.261263,22.595266"
113.880504,22.575453,50.0,"113.880504,22.575453"
114.061809,22.532601,113.5,"114.061809,22.532601"
114.088286,22.577434,132.5,"114.088286,22.577434"
114.153162,22.611152,101.0,"114.153162,22.611152"
113.981313,22.570046,120.8,"113.981313,22.570046"
114.064417,22.699876,49.4,"114.064417,22.699876"
113.942322357,22.5260985099,130.8,"113.942322357,22.5260985099"
114.031254,22.661634,82.3,"114.031254,22.661634"
114.102377003,22.5642061586,100.0,"114.102377003,22.5642061586"
114.052615,22.651001,45.7,"114.052615,22.651001"
114.253391523,22.742361945,31.7,"114.253391523,22.742361945"
114.077606,22.634846,105.6,"114.077606,22.634846"
114.252572,22.723471,61.8,"114.252572,22.723471"
113.927414,22.560305,113.3,"113.927414,22.560305"
113.884074,22.568952,118.0,"113.884074,22.568952"
114.231565137,22.6755329836,50.7,"114.231565137,22.6755329836"
113.991743,22.593965,106.9,"113.991743,22.593965"
113.991743,22.593965,131.4,"113.991743,22.593965"
113.893418,22.586345,80.4,"113.893418,22.586345"
113.93504547,22.5312336688,186.8,"113.93504547,22.5312336688"
114.117591995,22.5641158856,84.2,"114.117591995,22.5641158856"
114.115607,22.631158,54.7,"114.115607,22.631158"
113.823567,22.724734,72.6,"113.823567,22.724734"
114.053639,22.561119,145.5,"114.053639,22.561119"
114.269331,22.731731,30.9,"114.269331,22.731731"
113.991743,22.593965,106.7,"113.991743,22.593965"
113.901934067,22.5565576085,92.1,"113.901934067,22.5565576085"
113.957517,22.547563,141.7,"113.957517,22.547563"
113.922337,22.534588,126.4,"113.922337,22.534588"
113.979887,22.557031,151.7,"113.979887,22.557031"
113.811295,22.678309,60.0,"113.811295,22.678309"
114.032375,22.676602,55.6,"114.032375,22.676602"
114.067111,22.624697,65.2,"114.067111,22.624697"
113.843322,22.733288,45.0,"113.843322,22.733288"
114.001893,22.679869,87.2,"114.001893,22.679869"
114.237140264,22.757589028,46.5,"114.237140264,22.757589028"
113.872413344,22.5628136384,76.7,"113.872413344,22.5628136384"
114.132226914,22.546930199,169.0,"114.132226914,22.546930199"
114.121253077,22.5461130379,120.3,"114.121253077,22.5461130379"
114.215774,22.656192,220.0,"114.215774,22.656192"
113.90723,22.579568,70.5,"113.90723,22.579568"
114.127137,22.539506,131.2,"114.127137,22.539506"
114.046199416,22.5684803874,139.5,"114.046199416,22.5684803874"
113.940439,22.549257,183.8,"113.940439,22.549257"
114.048542712,22.5458812579,113.2,"114.048542712,22.5458812579"
114.03848862,22.659086466,68.4,"114.03848862,22.659086466"
114.094847049,22.5569333295,111.9,"114.094847049,22.5569333295"
114.131042355,22.5476258277,214.3,"114.131042355,22.5476258277"
113.903273,22.581491,84.0,"113.903273,22.581491"
114.146576,22.555308,110.7,"114.146576,22.555308"
114.141072881,22.5769784984,90.5,"114.141072881,22.5769784984"
114.223291,22.66385,53.7,"114.223291,22.66385"
114.026693,22.637008,87.3,"114.026693,22.637008"
114.163711,22.62471,56.0,"114.163711,22.62471"
113.927529,22.527781,189.1,"113.927529,22.527781"
114.101137,22.566241,70.8,"114.101137,22.566241"
114.107419,22.559617,86.7,"114.107419,22.559617"
113.930433,22.518267,142.9,"113.930433,22.518267"
114.063711977,22.5299493409,109.2,"114.063711977,22.5299493409"
114.070122,22.63045,84.0,"114.070122,22.63045"
114.046271,22.527598,118.8,"114.046271,22.527598"
113.847227,22.640922,56.0,"113.847227,22.640922"
113.906502,22.488927,79.5,"113.906502,22.488927"
113.933518635,22.5525298407,98.8,"113.933518635,22.5525298407"
114.053863292,22.5301041711,240.7,"114.053863292,22.5301041711"
113.975192,22.583284,100.8,"113.975192,22.583284"
113.895581,22.563693,143.8,"113.895581,22.563693"
113.868775,22.561203,91.4,"113.868775,22.561203"
114.056209537,22.5245001405,132.5,"114.056209537,22.5245001405"
113.975129,22.582966,95.1,"113.975129,22.582966"
114.048074736,22.5624569741,119.0,"114.048074736,22.5624569741"
113.932017,22.491547,115.4,"113.932017,22.491547"
114.072278,22.651774,86.6,"114.072278,22.651774"
114.120984,22.54819,159.6,"114.120984,22.54819"
113.938027,22.487194,105.6,"113.938027,22.487194"
113.986444,22.695996,62.9,"113.986444,22.695996"
114.062245911,22.5309003476,86.4,"114.062245911,22.5309003476"
114.231367,22.682438,73.5,"114.231367,22.682438"
113.911637,22.585347,105.0,"113.911637,22.585347"
113.98231307,22.5466705523,85.9,"113.98231307,22.5466705523"
113.951717,22.766758,79.1,"113.951717,22.766758"
113.935106,22.518627,130.0,"113.935106,22.518627"
114.016044762,22.5437354504,182.2,"114.016044762,22.5437354504"
114.051056,22.651569,75.0,"114.051056,22.651569"
114.050498603,22.5270505283,109.9,"114.050498603,22.5270505283"
114.13815,22.607771,85.0,"114.13815,22.607771"
113.904056,22.574463,96.0,"113.904056,22.574463"
113.844737,22.597824,56.0,"113.844737,22.597824"
114.048560895,22.5585989865,228.8,"114.048560895,22.5585989865"
114.175691,22.642105,43.5,"114.175691,22.642105"
113.81785,22.678619,118.0,"113.81785,22.678619"
114.412264,22.763846,33.3,"114.412264,22.763846"
113.919485,22.576451,95.6,"113.919485,22.576451"
114.132012,22.609141,55.2,"114.132012,22.609141"
113.894377,22.783003,48.0,"113.894377,22.783003"
114.132582768,22.58523547,75.3,"114.132582768,22.58523547"
113.927414,22.560305,109.5,"113.927414,22.560305"
113.930224,22.4907,147.3,"113.930224,22.4907"
114.246593,22.701566,54.5,"114.246593,22.701566"
113.875462,22.607278,65.9,"113.875462,22.607278"
113.945634,22.502893,213.5,"113.945634,22.502893"
113.852571,22.618705,40.0,"113.852571,22.618705"
113.839908,22.639438,72.8,"113.839908,22.639438"
114.043508,22.61933,100.0,"114.043508,22.61933"
114.018397,22.731396,30.0,"114.018397,22.731396"
114.076113,22.630254,212.9,"114.076113,22.630254"
114.321476,22.718574,33.3,"114.321476,22.718574"
114.073944603,22.5437354542,143.2,"114.073944603,22.5437354542"
113.927414,22.560305,108.0,"113.927414,22.560305"
114.075074214,22.541688938,140.0,"114.075074214,22.541688938"
114.047345,22.615116,75.0,"114.047345,22.615116"
113.921236,22.494353,153.4,"113.921236,22.494353"
114.03948,22.63568,70.0,"114.03948,22.63568"
114.058049084,22.6275967919,56.7,"114.058049084,22.6275967919"
113.864836,22.57574,56.7,"113.864836,22.57574"
114.183546,22.651579,47.2,"114.183546,22.651579"
113.938027,22.487194,151.7,"113.938027,22.487194"
113.918312,22.496086,145.5,"113.918312,22.496086"
114.246916903,22.7236875436,42.1,"114.246916903,22.7236875436"
114.146857581,22.5778987576,50.8,"114.146857581,22.5778987576"
113.946375,22.575019,127.2,"113.946375,22.575019"
114.134236627,22.5604642264,79.2,"114.134236627,22.5604642264"
113.946375,22.575019,127.2,"113.946375,22.575019"
113.929285476,22.5239567785,9.7,"113.929285476,22.5239567785"
113.927414,22.560305,96.6,"113.927414,22.560305"
114.253391523,22.742361945,33.3,"114.253391523,22.742361945"
113.991185,22.542537,103.4,"113.991185,22.542537"
113.98369,22.680471,20.7,"113.98369,22.680471"
114.15591,22.62387,132.2,"114.15591,22.62387"
113.824517,22.722496,46.7,"113.824517,22.722496"
113.908284,22.561681,74.2,"113.908284,22.561681"
114.014655,22.643085,69.9,"114.014655,22.643085"
113.805746,22.70679,63.6,"113.805746,22.70679"
114.048066425,22.5673550797,78.3,"114.048066425,22.5673550797"
113.944992,22.495424,191.0,"113.944992,22.495424"
113.861715,22.618984,65.0,"113.861715,22.618984"
114.03491,22.668813,82.5,"114.03491,22.668813"
114.045867,22.56648,153.7,"114.045867,22.56648"
114.073929,22.641003,85.7,"114.073929,22.641003"
114.142662054,22.5819278959,115.4,"114.142662054,22.5819278959"
114.27484,22.727569,95.5,"114.27484,22.727569"
113.882367,22.563944,81.0,"113.882367,22.563944"
113.861957,22.573121,105.7,"113.861957,22.573121"
113.875462,22.607278,66.7,"113.875462,22.607278"
114.040931,22.652682,168.0,"114.040931,22.652682"
114.118893,22.571812,81.2,"114.118893,22.571812"
114.043508,22.61933,104.3,"114.043508,22.61933"
113.810439,22.73987,45.8,"113.810439,22.73987"
114.051993001,22.5479461999,151.2,"114.051993001,22.5479461999"
113.868387,22.747352,50.2,"113.868387,22.747352"
113.860644,22.603435,62.7,"113.860644,22.603435"
113.980565,22.559573,147.7,"113.980565,22.559573"
113.848784,22.60706,72.5,"113.848784,22.60706"
113.868775,22.561203,74.1,"113.868775,22.561203"
113.935798,22.740888,52.8,"113.935798,22.740888"
113.89756,22.587516,119.0,"113.89756,22.587516"
113.945634,22.502893,213.5,"113.945634,22.502893"
114.049714,22.527604,122.1,"114.049714,22.527604"
113.854198,22.599015,73.7,"113.854198,22.599015"
114.044765293,22.5324655375,103.3,"114.044765293,22.5324655375"
114.123035373,22.6214936133,46.6,"114.123035373,22.6214936133"
114.25204347,22.7406659847,51.7,"114.25204347,22.7406659847"
114.026625,22.638846,88.8,"114.026625,22.638846"
114.231228,22.732095,41.4,"114.231228,22.732095"
114.051964174,22.570264469,185.4,"114.051964174,22.570264469"
113.89856,22.789011,41.8,"113.89856,22.789011"
113.844737,22.597824,58.0,"113.844737,22.597824"
114.226858,22.71007,57.7,"114.226858,22.71007"
113.991743,22.593965,134.0,"113.991743,22.593965"
113.947384611,22.4961562087,186.4,"113.947384611,22.4961562087"
114.128800084,22.6055557312,60.6,"114.128800084,22.6055557312"
113.923599,22.52376,100.0,"113.923599,22.52376"
114.117405,22.539181,153.1,"114.117405,22.539181"
114.120013,22.54421,93.1,"114.120013,22.54421"
114.120816117,22.5504611302,95.2,"114.120816117,22.5504611302"
113.904507,22.586591,83.3,"113.904507,22.586591"
114.133618168,22.5596837983,90.2,"114.133618168,22.5596837983"
113.97512,22.58297,105.6,"113.97512,22.58297"
113.990605,22.54685,110.2,"113.990605,22.54685"
114.122769,22.564458,80.9,"114.122769,22.564458"
114.225089,22.734888,31.0,"114.225089,22.734888"
114.062132116,22.5323862043,158.8,"114.062132116,22.5323862043"
114.034306,22.655875,89.9,"114.034306,22.655875"
114.049513924,22.5532169038,71.4,"114.049513924,22.5532169038"
114.054293,22.648527,89.1,"114.054293,22.648527"
113.876388,22.583131,126.7,"113.876388,22.583131"
114.069099438,22.5210635983,155.9,"114.069099438,22.5210635983"
113.930224,22.4907,153.1,"113.930224,22.4907"
113.835818,22.77481,47.2,"113.835818,22.77481"
113.975138,22.582966,101.5,"113.975138,22.582966"
113.975192,22.583284,92.4,"113.975192,22.583284"
113.847302,22.595972,76.7,"113.847302,22.595972"
113.9083,22.562813,131.2,"113.9083,22.562813"
113.902549,22.589322,92.5,"113.902549,22.589322"
114.136897,22.631377,52.2,"114.136897,22.631377"
114.140328164,22.5555123386,96.9,"114.140328164,22.5555123386"
113.987008691,22.5704588344,114.3,"113.987008691,22.5704588344"
114.253391523,22.742361945,42.9,"114.253391523,22.742361945"
114.142803,22.604529,144.0,"114.142803,22.604529"
113.839908,22.639438,74.8,"113.839908,22.639438"
113.932169,22.52044,103.6,"113.932169,22.52044"
113.921461,22.57886,108.0,"113.921461,22.57886"
114.20037235,22.6528365621,48.8,"114.20037235,22.6528365621"
114.070791,22.57243,111.1,"114.070791,22.57243"
114.072426,22.657205,146.2,"114.072426,22.657205"
113.92922,22.548461,106.7,"113.92922,22.548461"
113.878869,22.60927,60.0,"113.878869,22.60927"
113.923332,22.507493,157.1,"113.923332,22.507493"
114.044376,22.619609,76.7,"114.044376,22.619609"
114.087835,22.648057,60.0,"114.087835,22.648057"
114.115913088,22.5611943345,94.0,"114.115913088,22.5611943345"
113.893156,22.576876,96.0,"113.893156,22.576876"
114.135912204,22.5576787689,100.0,"114.135912204,22.5576787689"
114.050966,22.660668,59.2,"114.050966,22.660668"
113.924119095,22.5213963142,90.3,"113.924119095,22.5213963142"
114.27484,22.727569,58.3,"114.27484,22.727569"
114.066222,22.638596,158.5,"114.066222,22.638596"
113.85063,22.772875,36.7,"113.85063,22.772875"
113.991743,22.593965,115.2,"113.991743,22.593965"
113.853112,22.594072,46.4,"113.853112,22.594072"
114.139682,22.70246,75.0,"114.139682,22.70246"
113.934386,22.655214,42.4,"113.934386,22.655214"
114.187302,22.639586,123.6,"114.187302,22.639586"
113.856276,22.734569,56.0,"113.856276,22.734569"
113.810597,22.704875,39.6,"113.810597,22.704875"
114.140499,22.580338,100.0,"114.140499,22.580338"
113.87892,22.57374,117.7,"113.87892,22.57374"
113.938293,22.484402,135.7,"113.938293,22.484402"
114.073944603,22.5437354542,141.7,"114.073944603,22.5437354542"
114.065467558,22.5693491897,226.4,"114.065467558,22.5693491897"
114.065467558,22.5693491897,205.5,"114.065467558,22.5693491897"
114.058962,22.636648,72.5,"114.058962,22.636648"
114.162505,22.612728,62.5,"114.162505,22.612728"
113.810439,22.73987,47.4,"113.810439,22.73987"
114.221546,22.674525,58.9,"114.221546,22.674525"
114.12584,22.594608,65.8,"114.12584,22.594608"
113.928690731,22.5044512044,111.1,"113.928690731,22.5044512044"
113.937298,22.512878,166.7,"113.937298,22.512878"
113.822704,22.70688,30.0,"113.822704,22.70688"
113.853472,22.59993,60.9,"113.853472,22.59993"
114.244078,22.749588,40.8,"114.244078,22.749588"
113.995896,22.549028,126.1,"113.995896,22.549028"
113.852161,22.619827,38.2,"113.852161,22.619827"
113.991743,22.593965,95.2,"113.991743,22.593965"
113.889953,22.560644,185.0,"113.889953,22.560644"
113.808143,22.702748,87.8,"113.808143,22.702748"
114.093898559,22.5578315163,84.5,"114.093898559,22.5578315163"
114.123038,22.624649,44.4,"114.123038,22.624649"
113.945584427,22.5050413568,166.7,"113.945584427,22.5050413568"
113.975492,22.546325,120.6,"113.975492,22.546325"
114.022252,22.667032,69.6,"114.022252,22.667032"
113.980442,22.628542,75.7,"113.980442,22.628542"
113.911181,22.568411,148.3,"113.911181,22.568411"
114.13024,22.577632,100.0,"114.13024,22.577632"
114.039266562,22.5389424953,89.4,"114.039266562,22.5389424953"
113.924197,22.515088,141.9,"113.924197,22.515088"
114.093921,22.633567,63.2,"114.093921,22.633567"
114.053916,22.604361,162.3,"114.053916,22.604361"
114.134602,22.604004,80.9,"114.134602,22.604004"
114.053543,22.676543,54.9,"114.053543,22.676543"
114.051315,22.561933,125.0,"114.051315,22.561933"
114.055240141,22.5709801423,96.0,"114.055240141,22.5709801423"
113.813709,22.680255,54.0,"113.813709,22.680255"
114.056233,22.569431,70.9,"114.056233,22.569431"
114.053721,22.646589,51.2,"114.053721,22.646589"
114.057859587,22.5318020798,102.4,"114.057859587,22.5318020798"
114.316606,22.60554,123.5,"114.316606,22.60554"
114.036067,22.644323,74.4,"114.036067,22.644323"
114.01931,22.649534,95.2,"114.01931,22.649534"
113.909861,22.51623,106.0,"113.909861,22.51623"
114.006345,22.673389,40.0,"114.006345,22.673389"
114.041878,22.677203,62.7,"114.041878,22.677203"
114.033320733,22.5373738873,77.1,"114.033320733,22.5373738873"
114.059080581,22.5357554374,137.9,"114.059080581,22.5357554374"
113.893069,22.586941,70.0,"113.893069,22.586941"
113.836198,22.694028,98.8,"113.836198,22.694028"
114.126924099,22.5860330851,80.8,"114.126924099,22.5860330851"
114.094710878,22.6358527288,108.9,"114.094710878,22.6358527288"
114.01931,22.649534,79.8,"114.01931,22.649534"
113.822704,22.70688,36.7,"113.822704,22.70688"
114.082414,22.626445,67.8,"114.082414,22.626445"
114.00107,22.67852,50.0,"114.00107,22.67852"
114.072103,22.651831,87.5,"114.072103,22.651831"
114.01753,22.657743,61.8,"114.01753,22.657743"
114.248419,22.738647,30.9,"114.248419,22.738647"
114.052767,22.608614,96.2,"114.052767,22.608614"
114.08819,22.542864,152.0,"114.08819,22.542864"
114.381133,22.751949,25.7,"114.381133,22.751949"
114.215067,22.702981,51.5,"114.215067,22.702981"
114.04303492,22.5642112254,160.0,"114.04303492,22.5642112254"
114.115913088,22.5611943345,73.7,"114.115913088,22.5611943345"
114.052767,22.608614,99.3,"114.052767,22.608614"
113.815676,22.705927,28.8,"113.815676,22.705927"
113.846588,22.605775,65.2,"113.846588,22.605775"
113.860695,22.606257,105.5,"113.860695,22.606257"
114.025504,22.63159,113.7,"114.025504,22.63159"
114.066054721,22.6242110288,58.7,"114.066054721,22.6242110288"
113.948483,22.497518,146.9,"113.948483,22.497518"
114.016044762,22.5437354504,170.0,"114.016044762,22.5437354504"
114.16375,22.618439,63.3,"114.16375,22.618439"
113.926548,22.51161,132.8,"113.926548,22.51161"
114.015961421,22.6457774609,80.0,"114.015961421,22.6457774609"
114.043375,22.633963,103.2,"114.043375,22.633963"
